OTU,Hit_number,eval,bitscore,%ID,genus,species,hit_def,align_len
ASV_2368,1,1.08476e-56,254,100.0,genus_unassigned,species_unassigned,"Uncultured marine eukaryote clone I-8-MC766-OTU-30 18S ribosomal RNA gene, partial sequence",127
ASV_2369,1,1.33603e-55,251,99.22,genus_unassigned,species_unassigned,"Uncultured eukaryote clone SGYH970 18S ribosomal RNA gene, partial sequence",128
ASV_2370,1,4.61251e-55,249,99.21,genus_unassigned,species_unassigned,"Uncultured eukaryote clone SGYP729 18S ribosomal RNA gene, partial sequence",127
ASV_2371,1,1.59751e-09,81,90.57,genus_unassigned,species_unassigned,"Pythium splendens strain RBB-5 18S ribosomal RNA gene, partial sequence",53
ASV_2372,1,2.5253e-39,190,90.55,Not_Found,species_unassigned,"Uncultured eukaryote clone ST6000.110 18S ribosomal RNA gene, partial sequence",127
ASV_2372,5,3.74788e-37,182,88.89,Amoebophrya,species_unassigned,"Amoebophrya sp. isolate YT9-11 small subunit ribosomal RNA gene, partial sequence",126
ASV_2373,1,2.44401e-33,168,86.05,genus_unassigned,species_unassigned,"Uncultured eukaryote clone SGYH1060 18S ribosomal RNA gene, partial sequence",129
ASV_2374,1,1.08476e-56,254,100.0,Not_Found,species_unassigned,"Uncultured stramenopile clone RS.12f.10m.271 18S ribosomal RNA gene, partial sequence >gi|507137971|gb|KC583015.1| Uncultured stramenopile clone RS.12f.10m.364 18S ribosomal RNA gene, partial sequence",127
ASV_2374,3,1.08476e-56,254,100.0,Bolidomonas,species_unassigned,"Bolidomonas pacifica gene for 18S rRNA, partial sequence, strain: p380",127
ASV_2375,1,1.29246e-55,250,100.0,Not_Found,species_unassigned,"Uncultured syndiniales clone OLI026_15m.32 18S ribosomal RNA gene, partial sequence",125
ASV_2375,13,1.79655e-47,220,95.2,Amoebophrya,species_unassigned,"Uncultured Amoebophrya clone 7510 18S ribosomal RNA gene, partial sequence",125
ASV_2376,1,9.48985e-51,232,98.35,genus_unassigned,species_unassigned,"Uncultured eukaryote clone SGYP398 18S ribosomal RNA gene, partial sequence",121
ASV_2377,1,5.20503e-48,222,95.24,Not_Found,Not_Found,"Uncultured eukaryote clone SGYP965 18S ribosomal RNA gene, partial sequence",126
ASV_2377,38,2.5253e-39,191,91.06,Not_Found,uncultured marine eukaryote,"uncultured marine eukaryote partial 18S rRNA gene, isolate AB525_L07_MLV3_P_41_D",123
ASV_2378,1,1.62761e-54,246,98.44,Amoebophrya,species_unassigned,"Amoebophrya sp. strain PZ11_A99 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1 and 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence",128
ASV_2378,27,6.92079e-53,241,97.66,Not_Found,species_unassigned,"Uncultured syndiniales clone 89 18S ribosomal RNA gene, partial sequence",128
ASV_2379,1,1.26491e-49,229,96.06,genus_unassigned,species_unassigned,"Uncultured eukaryote 18S rRNA, partial sequence, clone: RM2-SGM64",127
ASV_2380,1,1.26491e-49,228,95.35,Not_Found,Not_Found,"Uncultured eukaryote clone SGUH1344 18S ribosomal RNA gene, partial sequence",129
ASV_2380,3,3.39422e-44,208,92.25,Acanthoeca,Acanthoeca sp. SIOpierAcanth1,"Acanthoeca sp. SIOpierAcanth1 18S ribosomal RNA gene, partial sequence",129
ASV_2381,1,1.33603e-55,251,99.22,Not_Found,species_unassigned,"Uncultured eukaryote clone ST6000.069 18S ribosomal RNA gene, partial sequence",128
ASV_2381,3,2.26242e-46,216,93.75,Amoebophrya,species_unassigned,"Amoebophrya sp. isolate P2-10 small subunit ribosomal RNA gene, partial sequence",128
ASV_2382,1,4.46045e-55,248,100.0,Not_Found,species_unassigned,"Uncultured eukaryote clone SGUH616 18S ribosomal RNA gene, partial sequence",124
ASV_2382,10,2.31057e-52,238,98.39,Duboscquella,species_unassigned,"Uncultured Duboscquella clone 3906 18S ribosomal RNA gene, partial sequence",124
ASV_2383,1,2.00616e-34,173,86.82,genus_unassigned,species_unassigned,"Uncultured eukaryote clone SGYH1060 18S ribosomal RNA gene, partial sequence",129
ASV_2384,1,2.72864e-26,143,83.97,Not_Found,Not_Found,"Uncultured marine eukaryote clone BW-dinoclone28 small subunit ribosomal RNA gene, partial sequence",131
ASV_2384,2,2.72864e-26,143,83.59,Mediopyxis,Mediopyxis helysia,Mediopyxis helysia partial 18S rRNA gene,128
ASV_2385,1,1.87729e-47,220,95.2,genus_unassigned,species_unassigned,"Uncultured eukaryote clone D2P04A08 18S ribosomal RNA gene, partial sequence",125
ASV_2386,1,1.75825e-41,198,90.7,Not_Found,Not_Found,"Uncultured eukaryote clone SGYH1060 18S ribosomal RNA gene, partial sequence",129
ASV_2386,24,1.54234e-29,155,84.73,Not_Found,Acantharian sp. 6201,"Acantharian sp. 6201 18S ribosomal RNA gene, complete sequence",131
ASV_2387,1,9.3782e-51,232,100.0,Not_Found,species_unassigned,"Uncultured eukaryote clone SGYI974 18S ribosomal RNA gene, partial sequence",116
ASV_2387,2,9.3782e-51,232,100.0,Cochlodinium,species_unassigned,"Cochlodinium fulvescens 18S ribosomal RNA gene, partial sequence",116
ASV_2388,1,7.23511e-40,193,92.0,Not_Found,Not_Found,"Uncultured marine eukaryote clone OR000415.17 18S ribosomal RNA gene, complete sequence",125
ASV_2388,4,3.74788e-37,183,90.4,Crustomastix,Crustomastix stigmatica,"Crustomastix stigmatica 18S rRNA gene (partial), ITS1, 5.8S rRNA gene, ITS2 and 28S rRNA gene (partial), strain CCMP 2493",125
ASV_2388,16,1.0057e-31,163,87.2,Crustomastix,Not_Found,"Crustomastix sp. BH41_108 small subunit ribosomal RNA gene, partial sequence",125
ASV_2389,1,2.38934e-52,239,97.64,genus_unassigned,species_unassigned,"Uncultured eukaryote clone SGYO1439 18S ribosomal RNA gene, partial sequence",127
ASV_2390,1,3.9526e-56,252,98.47,Pyramimonas,species_unassigned,"Pyramimonas sp. M1Py1 gene for 18S rRNA, partial sequence",131
ASV_2390,12,8.70618e-52,237,96.18,Not_Found,species_unassigned,"Polyblepharides amylifera strain CCMP720 18S ribosomal RNA gene, partial sequence",131
ASV_2391,1,6.59199e-40,192,93.33,Favella,species_unassigned,"Favella panamensis isolate 7-20 small subunit ribosomal RNA gene, partial sequence",120
ASV_2391,8,2.80298e-38,186,92.44,Not_Found,species_unassigned,"Uncultured eukaryote partial 18S rRNA gene, clone B7",119
ASV_2392,1,9.09993e-58,258,100.0,Eleutherascus,Eleutherascus lectardii,"Eleutherascus lectardii CBS 626.71 18S rRNA gene, partial sequence; from TYPE material",129
ASV_2392,3,3.86939e-56,253,99.22,Not_Found,Not_Found,"Cephaliophora irregularis gene for 18S rRNA, partial sequence",129
ASV_2392,22,1.87729e-47,220,100.0,Eleutherascus,Not_Found,"Uncultured Eleutherascus clone QE39 18S ribosomal RNA gene, partial sequence",110
ASV_2393,1,9.62005e-45,210,93.8,Not_Found,species_unassigned,"Uncultured alveolate clone RA010412.29 18S ribosomal RNA gene, complete sequence",129
ASV_2393,5,2.58142e-39,191,89.84,Amoebophrya,species_unassigned,"Amoebophrya sp. isolate WZ6-10 small subunit ribosomal RNA gene, partial sequence",128
ASV_2394,1,2.91081e-51,234,96.85,Amoebophrya,species_unassigned,"Amoebophrya sp. isolate YT7-14 small subunit ribosomal RNA gene, partial sequence",127
ASV_2394,10,1.50784e-48,224,95.28,Not_Found,species_unassigned,"Uncultured eukaryote clone ST5960.085 18S ribosomal RNA gene, partial sequence",127
ASV_2395,1,1.60992e-54,246,100.0,genus_unassigned,species_unassigned,"Uncultured rhizarian clone A95F15RM3G06 18S ribosomal RNA gene, partial sequence",123
ASV_2396,1,8.9121e-39,189,94.78,Not_Found,Not_Found,"Uncultured eukaryote DGGE band C7 18S ribosomal RNA gene, partial sequence",115
ASV_2396,4,2.91338e-32,165,87.79,Parietichytrium,Parietichytrium sp. AR-8a,"Parietichytrium sp. AR-8a gene for 18S rRNA, partial sequence, clone: 1",131
ASV_2396,36,1.50917e-29,155,85.27,Parietichytrium,Not_Found,"Parietichytrium sp. 9M-3a gene for 18S rRNA, partial sequence",129
ASV_2397,1,1.60992e-54,246,100.0,Oblongichytrium,species_unassigned,"Oblongichytrium sp. isolate BH56_142 small subunit ribosomal RNA gene, partial sequence",123
ASV_2397,2,2.09592e-40,194,90.55,Not_Found,species_unassigned,"Uncultured stramenopile clone 155D8Ae6Ea 18S ribosomal RNA gene, partial sequence",127
ASV_2398,1,5.20503e-48,222,95.24,genus_unassigned,species_unassigned,"Uncultured eukaryote gene for SSU rRNA, partial sequence, clone: DSGM-60",126
ASV_2399,1,1.93973e-53,242,98.41,Not_Found,Not_Found,"Uncultured marine eukaryote clone M3_18B06 small subunit ribosomal RNA gene, partial sequence",126
ASV_2399,16,1.0057e-31,162,85.71,Pseliodinium,Pseliodinium helix,"Pseliodinium helix strain PHJZB1 small subunit ribosomal RNA gene, partial sequence",126
ASV_2400,1,3.21174e-44,209,94.44,Not_Found,species_unassigned,"Uncultured eukaryote clone CC02A175.020 18S ribosomal RNA gene, partial sequence",126
ASV_2400,2,3.9127e-43,204,93.65,Amoebophrya,species_unassigned,"Amoebophrya sp. isolate WZ8-33 small subunit ribosomal RNA gene and internal transcribed spacer 1, partial sequence",126
ASV_2401,1,9.09993e-58,258,100.0,Not_Found,Not_Found,"Uncultured stramenopile clone RS.12f.10m.00146 18S ribosomal RNA gene, partial sequence",129
ASV_2401,2,1.35055e-55,250,100.0,Not_Found,uncultured marine eukaryote,"uncultured marine eukaryote partial 18S rRNA gene, isolate AB535_D07_MOC3_H_46_S",125
ASV_2402,1,4.46045e-55,248,100.0,Not_Found,Not_Found,"Uncultured eukaryote clone ST3960.044 18S ribosomal RNA gene, partial sequence",124
ASV_2402,33,4.46439e-36,178,88.71,Not_Found,Uncultured marine alveolate Group I DH145-EKD10,"Uncultured marine alveolate Group I DH145-EKD10 18S ribosomal RNA gene, partial sequence",124
ASV_2403,1,2.84935e-32,164,87.3,Not_Found,species_unassigned,"Uncultured eukaryote clone SGYY838 18S ribosomal RNA gene, partial sequence",126
ASV_2403,67,7.64587e-27,145,84.38,Amoebophrya,species_unassigned,"Amoebophrya sp. isolate YT6-29 small subunit ribosomal RNA gene, partial sequence",128
ASV_2404,1,4.61251e-55,249,99.21,genus_unassigned,species_unassigned,"Uncultured eukaryote clone SGUH742 18S ribosomal RNA gene, partial sequence",127
ASV_2405,1,9.09993e-58,258,100.0,genus_unassigned,species_unassigned,"Uncultured Oomycetes isolate 12-150 18S ribosomal RNA gene, partial sequence",129
ASV_2406,1,3.24449e-57,257,99.24,genus_unassigned,species_unassigned,"Uncultured eukaryote clone ST8360.077 18S ribosomal RNA gene, partial sequence",131
ASV_2407,1,2.90598e-45,213,93.02,Halopsis,Halopsis ocellata,"Halopsis ocellata isolate MHNG-HYD-DNA1111 18S ribosomal RNA gene, partial sequence",129
ASV_2407,2,1.50534e-42,203,91.47,Not_Found,Not_Found,"Mitrocomella polydiademata isolate MHNG-HYD-DNA1115 18S ribosomal RNA gene, partial sequence",129
ASV_2408,1,2.69627e-45,212,93.65,Calciodinellum,Calciodinellum operosum,"Calciodinellum operosum isolate D006 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence",126
ASV_2408,2,1.14648e-43,207,92.86,Not_Found,Not_Found,"Dinophyceae sp. isolate UNID1 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence",126
ASV_2409,1,2.31057e-52,238,98.39,Not_Found,species_unassigned,"Uncultured eukaryote clone ST5960.068 18S ribosomal RNA gene, partial sequence",124
ASV_2409,25,5.08936e-48,223,95.97,Duboscquella,species_unassigned,"Uncultured Duboscquella clone 3506 18S ribosomal RNA gene, partial sequence",124
ASV_2410,1,5.20503e-48,222,95.24,Not_Found,species_unassigned,"Durinskia cf. baltica HG171 gene for 18S ribosomal RNA, partial sequence",126
ASV_2410,2,5.20503e-48,222,95.24,Cochlodinium,species_unassigned,"Cochlodinium polykrikoides small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence",126
ASV_2411,1,5.61918e-54,244,98.43,genus_unassigned,species_unassigned,"Uncultured Chromulinaceae clone DDI249.fa small subunit ribosomal RNA gene, partial sequence",127
ASV_2412,1,1.08476e-56,254,100.0,Not_Found,Not_Found,"Uncultured marine eukaryote clone UEPAC43p4 18S small subunit ribosomal RNA gene, partial sequence",127
ASV_2412,37,1.41222e-42,203,92.97,Not_Found,eukaryote clone OLI11009,eukaryote clone OLI11009 18S rRNA gene,128
ASV_2413,1,3.46815e-50,230,96.8,Fragilidium,Fragilidium duplocampanaeforme,"Fragilidium duplocampanaeforme isolate Masan small subunit ribosomal RNA gene, complete sequence",125
ASV_2413,2,2.18864e-46,217,95.93,Fragilidium,Not_Found,"Fragilidium subglobosum small subunit ribosomal RNA gene, complete sequence",123
ASV_2413,4,1.06185e-37,185,89.6,Not_Found,Not_Found,"Pyrocystis noctiluca 18S ribosomal RNA gene, complete sequence",125
ASV_2414,1,1.29246e-55,250,100.0,genus_unassigned,species_unassigned,"Uncultured eukaryote clone ST3560.040 18S ribosomal RNA gene, partial sequence",125
ASV_2415,1,1.26491e-49,228,95.35,Not_Found,Not_Found,"Uncultured eukaryote clone NB30_23A9G 18S ribosomal RNA gene, partial sequence",129
ASV_2415,13,1.75825e-41,199,91.47,Protaspis,Protaspis sp. CC-2009a,"Protaspis sp. CC-2009a small subunit ribosomal RNA gene, partial sequence",129
ASV_2415,19,9.10797e-39,189,89.92,Protaspis,Not_Found,"Protaspis sp. CC-2009c small subunit ribosomal RNA gene, partial sequence",129
ASV_2416,1,1.33603e-55,251,99.22,genus_unassigned,species_unassigned,"Uncultured eukaryote gene for SSU rRNA, partial sequence, clone: CYSGM-11",128
ASV_2417,1,9.53231e-07,71,89.58,genus_unassigned,species_unassigned,"Uncultured eukaryote clone Otu1323 small subunit ribosomal RNA gene, partial sequence",48
ASV_2418,1,1.83197e-53,242,100.0,genus_unassigned,species_unassigned,"Uncultured eukaryote gene for 18S rRNA, partial sequence, clone: AS_K_2013Jan_09 >gi|695129624|dbj|AB901859.1| Uncultured eukaryote gene for 18S rRNA, partial sequence, clone: AS_K_2013Jan_19",121
ASV_2419,1,3.95716e-43,205,92.8,Not_Found,Diplonemida sp. 1sb RG-2016,"Diplonemida sp. 1sb RG-2016 small subunit ribosomal RNA gene, partial sequence",125
ASV_2419,2,2.49724e-39,190,90.4,Not_Found,Not_Found,"Uncultured eukaryote clone SGYH1139 18S ribosomal RNA gene, partial sequence",125
ASV_2420,1,1.93973e-53,242,98.41,genus_unassigned,species_unassigned,"Uncultured eukaryote clone SGUH1012 18S ribosomal RNA gene, partial sequence",126
ASV_2421,1,1.70416e-34,173,90.52,Pithites,Pithites vorax,"Pithites vorax isolate PHB08120904 small subunit ribosomal RNA gene, complete sequence",116
ASV_2421,2,2.5292e-32,164,90.27,Not_Found,Not_Found,"Uncultured eukaryote clone SGYH1508 18S ribosomal RNA gene, partial sequence",113
ASV_2422,1,3.9526e-56,252,98.47,Pyramimonas,species_unassigned,"Pyramimonas sp. Sa5P5 gene for 18S rRNA, partial sequence >gi|586941031|dbj|AB854027.1| Pyramimonas sp. Sera3-4 gene for 18S rRNA, partial sequence >gi|586941032|dbj|AB854028.1| Pyramimonas sp. SergOP6 gene for 18S rRNA, partial sequence",131
ASV_2422,9,2.0475e-53,242,96.95,Not_Found,species_unassigned,"Uncultured eukaryote clone Seq-15_M15 18S ribosomal RNA gene, partial sequence",131
ASV_2423,1,4.09055e-43,204,92.25,Not_Found,species_unassigned,"Uncultured cercozoan clone MLB86.165 18S ribosomal RNA gene, partial sequence",129
ASV_2423,3,3.14481e-38,186,89.06,Protaspis,species_unassigned,"Protaspis sp. CC-2009a small subunit ribosomal RNA gene, partial sequence",128
ASV_2424,1,1.29246e-55,250,100.0,genus_unassigned,species_unassigned,"Uncultured eukaryote clone ST3960.115 18S ribosomal RNA gene, partial sequence",125
ASV_2425,1,8.71388e-33,167,87.12,Geminigera,Geminigera cryophila,"Geminigera cryophila clone 1126 18S ribosomal RNA gene, partial sequence",132
ASV_2425,2,1.29325e-30,158,84.96,Not_Found,Not_Found,"uncultured marine picoeukaryote partial 18S rRNA gene, isolate ws_138, clone 1804D02",133
ASV_2426,1,6.69511e-53,240,98.4,Euduboscquella,species_unassigned,"Euduboscquella sp. ex Tintinnopsis cf. subacuta isolate Ann30 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence",125
ASV_2426,7,3.46815e-50,230,96.8,Not_Found,species_unassigned,"Duboscquella sp. Hamana/2003 gene for 18S rRNA, partial sequence",125
ASV_2427,1,2.63521e-58,260,100.0,genus_unassigned,species_unassigned,"Uncultured haptophyte clone 905st12-51 18S ribosomal RNA gene, partial sequence",130
ASV_2428,1,1.62761e-54,246,98.44,Cryothecomonas,Cryothecomonas aestivalis,"Cryothecomonas aestivalis strain 1 small subunit ribosomal RNA gene, complete sequence",128
ASV_2428,2,1.98284e-53,242,98.41,Not_Found,Not_Found,"Uncultured eukaryote gene for SSU rRNA, partial sequence, clone: DSGM-42",126
ASV_2428,11,4.3675e-49,226,95.31,Cryothecomonas,Not_Found,"Cryothecomonas sp. APCC MC5-1Cryo small subunit ribosomal RNA gene, partial sequence",128
ASV_2429,1,1.36507e-55,250,98.46,Bentheuphausia,Bentheuphausia amblyops,"Bentheuphausia amblyops voucher E26 small subunit ribosomal RNA gene, partial sequence",130
ASV_2429,3,5.80443e-54,245,97.69,Not_Found,Not_Found,"Thysanopoda pectinata voucher E78 small subunit ribosomal RNA gene, partial sequence",130
ASV_2430,1,1.29246e-55,250,100.0,Not_Found,Not_Found,"Uncultured eukaryote clone SGYH1259 18S ribosomal RNA gene, partial sequence",125
ASV_2430,99,4.51512e-36,178,88.89,Not_Found,Uncultured marine alveolate Group I DH147-EKD18,"Uncultured marine alveolate Group I DH147-EKD18 18S ribosomal RNA gene, partial sequence",126
ASV_2431,1,1.12052e-56,255,99.23,Not_Found,Not_Found,"Uncultured stramenopile clone 70S8Ae5Cl 18S ribosomal RNA gene, partial sequence",130
ASV_2431,9,3.91445e-37,182,88.89,Incisomonas,Incisomonas marina,"Incisomonas marina isolate BH65_170 small subunit ribosomal RNA gene, partial sequence",126
ASV_2432,1,1.08476e-56,254,100.0,genus_unassigned,species_unassigned,"Uncultured eukaryote clone SCM15C5 18S ribosomal RNA gene, partial sequence",127
ASV_2433,1,1.08476e-56,254,100.0,Not_Found,Not_Found,"Uncultured eukaryote clone E18 18S ribosomal RNA gene, partial sequence",127
ASV_2433,8,3.11063e-38,186,90.24,Crustomastix,Crustomastix stigmatica,"Crustomastix stigmatica isolate BH41_44 small subunit ribosomal RNA gene, partial sequence",123
ASV_2433,11,3.78952e-37,182,89.6,Crustomastix,Not_Found,"Crustomastix sp. MBIC10709 gene for 18S rRNA, partial sequence, strain: MBIC10709",125
ASV_2434,1,5.56234e-35,174,88.52,genus_unassigned,species_unassigned,"Uncultured dinoflagellate clone A95F15RM2G12 18S ribosomal RNA gene, partial sequence",122
ASV_2435,1,2.47029e-33,169,87.02,Cercomonas,Cercomonas volcana,"Cercomonas volcana strain C18 18S ribosomal RNA gene, partial sequence",131
ASV_2435,2,3.00943e-32,164,86.26,Cercomonas,Not_Found,"Cercomonas directa strain HFCC 901 18S ribosomal RNA gene, partial sequence",131
ASV_2435,5,3.00943e-32,164,86.26,Not_Found,Not_Found,"Soil flagellate AND6 18S ribosomal RNA gene, partial sequence",131
ASV_2436,1,1.13375e-43,206,93.7,Not_Found,Not_Found,"Uncultured eukaryote clone KRL01E10 18S ribosomal RNA gene, partial sequence",127
ASV_2436,3,4.82081e-42,201,92.91,Pseudopedinella,Pseudopedinella elastica,Pseudopedinella elastica 18S small-subunit rRNA gene,127
ASV_2436,35,1.13475e-24,136,86.24,Pseudopedinella,Not_Found,"Pseudopedinella sp. HSY-2011 culture CCMP:3052 18S ribosomal RNA (ssu) gene, partial sequence",109
ASV_2437,1,1.17196e-43,206,92.19,Not_Found,species_unassigned,"Uncultured eukaryote clone SGYO669 18S ribosomal RNA gene, partial sequence",128
ASV_2437,4,1.33721e-36,181,88.28,Amoebophrya,species_unassigned,"Amoebophrya sp. isolate WZ6-10 small subunit ribosomal RNA gene, partial sequence",128
ASV_2438,1,9.09993e-58,258,100.0,genus_unassigned,species_unassigned,"Uncultured eukaryote clone SGUH865 18S ribosomal RNA gene, partial sequence",129
ASV_2439,1,1.50784e-48,224,95.28,genus_unassigned,species_unassigned,"Uncultured eukaryote clone SGYW1049 18S ribosomal RNA gene, partial sequence",127
ASV_2440,1,7.20996e-46,215,95.83,Eutintinnus,Eutintinnus fraknoi,"Eutintinnus fraknoi isolate FG604 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence",120
ASV_2440,5,8.78352e-45,210,95.0,Not_Found,Not_Found,"Uncultured tintinnid ciliate clone Ioni7_80 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence",120
ASV_2440,14,3.73485e-43,205,94.17,Eutintinnus,Not_Found,"Eutintinnus sp. ENB99 18S ribosomal RNA gene, partial sequence",120
ASV_2441,1,4.98331e-42,201,91.41,Not_Found,Not_Found,"Uncultured eukaryote gene for SSU rRNA, partial sequence, clone: CYSGM-11",128
ASV_2441,3,1.73935e-41,198,91.94,Cryothecomonas,Cryothecomonas longipes,"Cryothecomonas longipes isolate NY13S_38 small subunit ribosomal RNA gene, partial sequence",124
ASV_2441,30,1.33721e-36,181,88.28,Cryothecomonas,Not_Found,"Cryothecomonas aestivalis strain 1 small subunit ribosomal RNA gene, complete sequence",128
ASV_2442,1,1.50784e-48,224,95.28,Not_Found,species_unassigned,"Uncultured eukaryote clone ST3500.038 18S ribosomal RNA gene, partial sequence",127
ASV_2442,5,6.41148e-47,219,94.49,Amoebophrya,species_unassigned,"Amoebophrya sp. isolate HZBD3-11 small subunit ribosomal RNA gene, partial sequence",127
ASV_2443,1,2.0475e-53,242,96.95,Pterosperma,Pterosperma cristatum,"Pterosperma cristatum strain NIES 221, 18S rRNA gene",131
ASV_2443,3,1.06063e-50,232,95.42,Not_Found,Not_Found,"Pyramimonas sp. Ab4-13 gene for 18S rRNA, partial sequence",131
ASV_2444,1,3.51022e-31,160,85.6,Akashiwo,Akashiwo sanguinea,"Akashiwo sanguinea 18S ribosomal RNA gene, partial sequence",125
ASV_2444,2,3.51022e-31,160,85.6,Not_Found,Not_Found,"Uncultured marine plankton clone BW-dinoclone15 small subunit ribosomal RNA gene, partial sequence",125
ASV_2444,13,7.73178e-27,145,83.2,Akashiwo,Not_Found,"Akashiwo sp. AP-LIS1 small subunit ribosomal RNA gene, partial sequence >gi|42517340|gb|AY456108.1| Akashiwo sp. AP-LIS2 small subunit ribosomal RNA gene, partial sequence",125
ASV_2445,1,5.49568e-54,245,99.2,genus_unassigned,species_unassigned,"Uncultured eukaryote clone 1HR_NC03_5 18S ribosomal RNA gene, partial sequence",125
ASV_2446,1,4.27255e-49,227,96.03,Amoebophrya,species_unassigned,"Amoebophrya sp. isolate P1-20 small subunit ribosomal RNA gene, partial sequence",126
ASV_2446,2,2.69627e-45,212,93.65,Not_Found,species_unassigned,"Uncultured eukaryote clone SGYP1224 18S ribosomal RNA gene, partial sequence",126
ASV_2447,1,6.92691e-34,171,87.6,genus_unassigned,species_unassigned,"Uncultured eukaryote clone ST8360.012 18S ribosomal RNA gene, partial sequence",129
ASV_2448,1,1.29246e-55,250,100.0,genus_unassigned,species_unassigned,"Uncultured eukaryote clone CC02SE75.013 18S ribosomal RNA gene, partial sequence",125
ASV_2449,1,3.86939e-56,253,99.22,Not_Found,Not_Found,"Prasinophyte sp. RCC999 (clade VIIB2) 18S ribosomal RNA gene, partial sequence",129
ASV_2449,2,3.86939e-56,253,99.22,Not_Found,Chlorophyta symbiont of Spongaster tetra,"Chlorophyta symbiont of Spongaster tetra gene for 18S rRNA, partial sequence",129
ASV_2450,1,1.79655e-47,220,95.2,Not_Found,Not_Found,"Uncultured marine diplonemid clone PRTBE7330 small subunit ribosomal RNA gene, partial sequence",125
