OTU,Hit_number,eval,bitscore,%ID,genus,species,hit_def,align_len
ASV_3937,2,3.78952e-37,183,89.68,Alexandrium,species_unassigned,"Alexandrium andersonii strain CCMP 1718 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence",126
ASV_3939,1,2.84607e-45,212,92.37,genus_unassigned,species_unassigned,"Prymnesium chiton partial 18S rRNA gene, strain PLY 146A",131
ASV_3940,1,1.53916e-54,246,100.0,Not_Found,Not_Found,"Uncultured eukaryote clone SGUH980 18S ribosomal RNA gene, partial sequence",123
ASV_3940,17,3.17524e-44,209,95.73,Not_Found,uncultured marine eukaryote,"uncultured marine eukaryote partial 18S rRNA gene, isolate AB240_E21_MLV1_H_41_S",117
ASV_3941,1,3.47122e-31,160,85.6,genus_unassigned,species_unassigned,"Uncultured marine eukaryote clone NW414.14 18S ribosomal RNA gene, partial sequence",125
ASV_3942,1,7.63706e-40,192,89.31,Not_Found,Not_Found,"Uncultured eukaryote clone SGYI768 18S ribosomal RNA gene, partial sequence",131
ASV_3942,2,3.24736e-38,186,89.06,Not_Found,uncultured marine eukaryote,"uncultured marine eukaryote partial 18S rRNA gene, isolate AB232_E15_PRYM_P_41_S",128
ASV_3943,1,2.55336e-39,191,91.2,Dinophysis,Dinophysis acuminata,"Dinophysis acuminata 18S small subunit ribosomal RNA gene, partial sequence",125
ASV_3943,4,1.61135e-35,176,88.8,Not_Found,Not_Found,"Uncultured eukaryote clone SGYX569 18S ribosomal RNA gene, partial sequence",125
ASV_3944,1,6.92079e-53,241,97.66,Storeatula,Storeatula major,Storeatula major nucleomorph 18S rRNA gene,128
ASV_3944,2,2.9428e-51,234,96.85,Not_Found,Not_Found,Rhinomonas pauca nucleomorph 18S rRNA gene,127
ASV_3945,1,2.88137e-32,165,87.5,Not_Found,Not_Found,"Uncultured eukaryote clone ST6000.063 18S ribosomal RNA gene, partial sequence",128
ASV_3945,4,6.34663e-28,148,84.13,Amphidinium,Amphidinium sp. FA1-CMSTAC022,"Amphidinium sp. FA1-CMSTAC022 18S ribosomal RNA gene, partial sequence",126
ASV_3946,1,3.60146e-43,204,94.87,Not_Found,Not_Found,"Uncultured eukaryote clone SGYP461 18S ribosomal RNA gene, partial sequence",117
ASV_3946,11,7.42973e-33,167,89.74,Dexiotricha,Dexiotricha colpidiopsis,"Dexiotricha colpidiopsis strain DEX201707a small subunit ribosomal RNA gene, partial sequence",117
ASV_3946,42,1.63651e-28,151,86.55,Dexiotricha,Not_Found,"Dexiotricha sp. 1 FG-2013 small subunit ribosomal RNA gene, partial sequence",119
ASV_3947,1,4.27255e-49,227,96.03,Cochlodinium,species_unassigned,"Cochlodinium polykrikoides small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence",126
ASV_3947,2,4.27255e-49,227,96.03,Not_Found,species_unassigned,"Uncultured eukaryote clone SGUH764 18S ribosomal RNA gene, partial sequence",126
ASV_3948,1,3.74788e-37,182,88.89,Not_Found,species_unassigned,"Uncultured eukaryote clone SGYP725 18S ribosomal RNA gene, partial sequence",126
ASV_3948,3,1.59364e-35,177,88.1,Amoebophrya,species_unassigned,"Amoebophrya sp. isolate HKB7-11 small subunit ribosomal RNA gene, partial sequence",126
ASV_3949,1,7.00012e-21,122,80.8,genus_unassigned,species_unassigned,"Uncultured eukaryote clone SGYP635 18S ribosomal RNA gene, partial sequence",125
ASV_3950,1,1.36507e-55,250,98.46,Not_Found,Not_Found,"Uncultured eukaryote clone SGUH406 18S ribosomal RNA gene, partial sequence",130
ASV_3950,2,2.46811e-52,238,98.39,Not_Found,uncultured marine eukaryote,"uncultured marine eukaryote partial 18S rRNA gene, isolate AB234_D16_PRYM_P_51_S",124
ASV_3951,1,4.44165e-42,201,94.07,Not_Found,species_unassigned,"Uncultured eukaryote clone SGUH424 18S ribosomal RNA gene, partial sequence",118
ASV_3951,22,3.89621e-30,156,86.44,Cymatocylis,species_unassigned,"Cymatocylis calyciformis isolate T99 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence >gi|403314484|gb|JQ924047.1| Cymatocylis calyciformis isolate T100 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence >gi|403314485|gb|JQ924048.1| Cymatocylis calyciformis isolate T105 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence >gi|403314486|gb|JQ924049.1| Cymatocylis calyciformis isolate T106 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence >gi|403314487|gb|JQ924050.1| Cymatocylis convallaria isolate T107 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence >gi|403314488|gb|JQ924051.1| Cymatocylis convallaria isolate T104 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence >gi|403314489|gb|JQ924052.1| Cymatocylis drygalskii isolate T101 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence",118
ASV_3952,1,3.24449e-57,257,99.24,genus_unassigned,species_unassigned,"Uncultured eukaryote clone CMH129 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence",131
ASV_3953,1,5.73566e-10,83,88.14,genus_unassigned,species_unassigned,"Trentepohlia sp. HZ-2017 isolate FJ1319 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence",59
ASV_3954,1,5.20503e-48,222,95.24,Not_Found,species_unassigned,"Uncultured eukaryote clone SGUH812 18S ribosomal RNA gene, partial sequence",126
ASV_3954,7,2.21324e-46,217,94.44,Prorocentrum,species_unassigned,"Prorocentrum triestinum 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, complete sequence; and 5.8S ribosomal RNA gene, partial sequence",126
ASV_3956,1,5.50054e-35,175,88.0,Not_Found,Not_Found,"Uncultured marine plankton clone BW-dinoclone5 small subunit ribosomal RNA gene, partial sequence",125
ASV_3956,58,3.47122e-31,160,85.6,Not_Found,uncultured marine picoeukaryote,"uncultured marine picoeukaryote partial 18S rRNA gene, isolate ws_101, clone 1807D07 >gi|338796577|emb|FR874638.1| uncultured marine picoeukaryote partial 18S rRNA gene, isolate ws_101, clone 1807G12 >gi|338796578|emb|FR874639.1| uncultured marine picoeukaryote partial 18S rRNA gene, isolate ws_101, clone 1807H01",125
ASV_3957,1,8.16353e-33,166,86.61,Amoebophrya,species_unassigned,"Amoebophrya sp. isolate P1-30 small subunit ribosomal RNA gene, partial sequence",127
ASV_3957,3,8.16353e-33,166,86.61,Not_Found,species_unassigned,"Uncultured phytoplankton clone Q1-15 18S ribosomal RNA gene, partial sequence",127
ASV_3958,1,4.3675e-49,226,95.31,Not_Found,species_unassigned,"Uncultured eukaryote clone ST8900.010 18S ribosomal RNA gene, partial sequence",128
ASV_3958,6,3.35773e-44,209,93.08,Amoebophrya,species_unassigned,"Amoebophrya sp. isolate P2-10 small subunit ribosomal RNA gene, partial sequence",130
ASV_3959,1,1.44326e-42,203,91.47,Not_Found,Not_Found,"Uncultured eukaryote clone SGYH1129 18S ribosomal RNA gene, partial sequence",129
ASV_3959,5,8.53043e-33,167,88.0,Pirsonia,Pirsonia guinardiae,"Pirsonia guinardiae isolate BH65_169 small subunit ribosomal RNA gene, partial sequence",125
ASV_3960,1,2.38934e-52,239,97.64,Not_Found,Not_Found,"Uncultured eukaryote clone WS073.096 18S ribosomal RNA gene, partial sequence",127
ASV_3960,44,4.04609e-43,205,94.17,Not_Found,uncultured marine eukaryote,"uncultured marine eukaryote partial 18S rRNA gene, isolate AB198_K09_MLV2_P_48_S",120
ASV_3961,1,6.69331e-47,218,93.89,Not_Found,Not_Found,"Uncultured eukaryote clone ST3900.016 18S ribosomal RNA gene, partial sequence",131
ASV_3961,7,9.93375e-45,210,93.7,Not_Found,uncultured marine eukaryote,"uncultured marine eukaryote partial 18S rRNA gene, isolate AB195_O16_PRAP_P_39_S",127
ASV_3962,1,2.60948e-39,191,89.92,genus_unassigned,species_unassigned,"Parvodinium trawinskii strain GeoM*753 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence",129
ASV_3963,1,7.63912e-46,215,94.4,Euduboscquella,species_unassigned,"Euduboscquella sp. ex Tintinnopsis cf. subacuta isolate Ann30 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence",125
ASV_3963,7,3.95716e-43,205,92.8,Not_Found,species_unassigned,"Duboscquella sp. Hamana/2003 gene for 18S rRNA, partial sequence",125
ASV_3964,1,3.73485e-43,205,94.17,Strombidinopsis,species_unassigned,"Strombidinopsis sp. isolate SC3 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence",120
ASV_3964,5,4.54998e-42,200,93.33,Not_Found,species_unassigned,"uncultured marine picoeukaryote partial 18S rRNA gene, isolate ws_159, clone 1815H05 >gi|338796727|emb|FR874764.1| uncultured marine picoeukaryote partial 18S rRNA gene, isolate ws_159, clone 1815H06",120
ASV_3965,1,6.0592e-47,219,95.9,Not_Found,Not_Found,"Uncultured eukaryote gene for 18S rRNA, partial sequence, clone: AD_S14clone30",122
ASV_3965,22,1.52281e-35,177,89.43,Not_Found,uncultured marine picoeukaryote,"uncultured marine picoeukaryote partial 18S rRNA gene, isolate ws_159, clone 1815C05 >gi|338796653|emb|FR874714.1| uncultured marine picoeukaryote partial 18S rRNA gene, isolate ws_159, clone 1815C06",123
ASV_3966,1,8.25525e-33,166,87.4,genus_unassigned,species_unassigned,"Uncultured diatom A4CMS14 gene for 18S rRNA, partial sequence",127
ASV_3967,1,1.00481e-50,232,96.83,genus_unassigned,species_unassigned,"Uncultured eukaryote clone WS073.007 18S ribosomal RNA gene, partial sequence",126
ASV_3968,1,1.19186e-36,181,90.68,genus_unassigned,species_unassigned,"Frontonia terricola isolate FXP small subunit ribosomal RNA gene, partial sequence",118
ASV_3969,1,1.65989e-10,85,90.91,genus_unassigned,species_unassigned,"Pleurastrosarcina brevispinosa strain UTEX 1183 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence",55
ASV_3970,1,3.46815e-50,230,96.8,Not_Found,Not_Found,"Uncultured eukaryote clone SGYH627 18S ribosomal RNA gene, partial sequence",125
ASV_3970,32,1.2936e-36,181,88.37,Not_Found,eukaryote clone OLI11055,eukaryote clone OLI11055 18S rRNA gene,129
ASV_3971,1,5.20503e-48,222,100.0,Gigartacon,Gigartacon muelleri,"Gigartacon muelleri isolate Vil110 18S ribosomal RNA gene, partial sequence",111
ASV_3971,2,3.28473e-44,208,93.65,Not_Found,Not_Found,"Uncultured eukaryote clone 1HR_NC03_5 18S ribosomal RNA gene, partial sequence",126
ASV_3971,59,4.56585e-36,178,100.0,Gigartacon,Not_Found,"Gigartacon fragilis isolate Ant8 18S ribosomal RNA gene, partial sequence",89
ASV_3972,1,1.29246e-55,250,100.0,genus_unassigned,species_unassigned,"Uncultured eukaryote clone SGYP647 18S ribosomal RNA gene, partial sequence",125
ASV_3973,1,3.79782e-49,227,99.14,Not_Found,Not_Found,"Uncultured eukaryote clone SGYS1228 18S ribosomal RNA gene, partial sequence",116
ASV_3973,15,1.72573e-34,172,92.24,Not_Found,Uncultured marine colpodean ciliate DH147-EKD23,"Uncultured marine colpodean ciliate DH147-EKD23 18S ribosomal RNA gene, partial sequence",116
ASV_3974,1,7.23511e-40,192,90.08,genus_unassigned,species_unassigned,"Uncultured eukaryote clone SGYP681 18S ribosomal RNA gene, partial sequence",131
ASV_3975,1,7.98245e-46,215,99.09,Not_Found,species_unassigned,"Uncultured eukaryote clone Otu1332 small subunit ribosomal RNA gene, partial sequence",110
ASV_3975,4,4.71805e-36,178,87.6,Pirsonia,species_unassigned,"Pirsonia punctigera partial 18S rRNA gene, isolate P759",129
ASV_3976,1,5.853e-28,148,91.49,genus_unassigned,species_unassigned,"Uncultured marine eukaryote clone H4_40 18S ribosomal RNA gene, partial sequence",94
ASV_3977,1,1.23771e-49,229,96.06,Not_Found,species_unassigned,"Uncultured marine eukaryote clone UEPAC30Fp2 18S small subunit ribosomal RNA gene, partial sequence",127
ASV_3977,3,7.81079e-46,214,93.7,Amoebophrya,species_unassigned,"Amoebophrya sp. isolate YT7-14 small subunit ribosomal RNA gene, partial sequence",127
ASV_3978,1,9.30635e-45,210,93.6,Heterocapsa,Heterocapsa rotundata,"Heterocapsa rotundata strain RCC4846 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1 and 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence",125
ASV_3978,3,9.30635e-45,210,93.6,Not_Found,Not_Found,"Uncultured eukaryote clone Seq13_C04 18S ribosomal RNA gene, partial sequence",125
ASV_3978,13,2.04986e-40,195,91.2,Heterocapsa,Not_Found,"Heterocapsa triquetra strain RCC4815 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1 and 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence",125
ASV_3979,1,5.62415e-35,174,89.06,Not_Found,Not_Found,"Uncultured eukaryote clone SGYW695 18S ribosomal RNA gene, partial sequence",128
ASV_3979,5,2.91338e-32,164,88.62,Not_Found,uncultured marine eukaryote,"uncultured marine eukaryote partial 18S rRNA gene, isolate AB198_F11_MLV3_P_48_S",123
ASV_3980,1,6.27057e-47,218,95.24,Amoebophrya,species_unassigned,"Amoebophrya sp. isolate WLB2-35 small subunit ribosomal RNA gene, partial sequence",126
ASV_3980,20,7.63912e-46,215,94.4,Not_Found,species_unassigned,"Uncultured eukaryote clone ST5900.018 18S ribosomal RNA gene, partial sequence",125
ASV_3981,1,1.19744e-43,206,92.31,Not_Found,Not_Found,"Uncultured eukaryote clone ST3960.019 18S ribosomal RNA gene, partial sequence",130
ASV_3981,13,8.07541e-27,144,83.85,Not_Found,eukaryote clone OLI11032,eukaryote clone OLI11032 18S rRNA gene,130
ASV_3982,1,3.07645e-38,187,89.68,Not_Found,species_unassigned,"Uncultured eukaryote clone SGYY450 18S ribosomal RNA gene, partial sequence",126
ASV_3982,39,6.77632e-34,171,88.19,Cochlodinium,species_unassigned,"Cochlodinium polykrikoides small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence",127
ASV_3983,1,1.00481e-50,232,96.83,Akashiwo,Akashiwo sanguinea,"Akashiwo sanguinea 18S ribosomal RNA gene, partial sequence",126
ASV_3983,2,1.00481e-50,232,96.83,Not_Found,Not_Found,"Uncultured marine plankton clone BW-dinoclone15 small subunit ribosomal RNA gene, partial sequence",126
ASV_3983,13,2.21324e-46,217,94.44,Akashiwo,Not_Found,"Akashiwo sp. AP-LIS1 small subunit ribosomal RNA gene, partial sequence >gi|42517340|gb|AY456108.1| Akashiwo sp. AP-LIS2 small subunit ribosomal RNA gene, partial sequence",126
ASV_3984,1,4.04609e-43,204,92.97,Akashiwo,Akashiwo sanguinea,"Akashiwo sanguinea 18S ribosomal RNA gene, partial sequence",128
ASV_3984,2,4.04609e-43,204,92.97,Not_Found,Not_Found,"Uncultured marine plankton clone BW-dinoclone15 small subunit ribosomal RNA gene, partial sequence",128
ASV_3984,13,2.09592e-40,194,91.41,Akashiwo,Not_Found,"Akashiwo sp. AP-LIS1 small subunit ribosomal RNA gene, partial sequence >gi|42517340|gb|AY456108.1| Akashiwo sp. AP-LIS2 small subunit ribosomal RNA gene, partial sequence",128
ASV_3985,1,1.00481e-50,232,96.83,Akashiwo,Akashiwo sanguinea,"Akashiwo sanguinea 18S ribosomal RNA gene, partial sequence",126
ASV_3985,2,1.00481e-50,232,96.83,Not_Found,Not_Found,"Uncultured marine plankton clone BW-dinoclone15 small subunit ribosomal RNA gene, partial sequence",126
ASV_3985,13,5.20503e-48,222,95.24,Akashiwo,Not_Found,"Akashiwo sp. AP-LIS1 small subunit ribosomal RNA gene, partial sequence >gi|42517340|gb|AY456108.1| Akashiwo sp. AP-LIS2 small subunit ribosomal RNA gene, partial sequence",126
ASV_3986,1,2.69627e-45,212,93.65,Akashiwo,Akashiwo sanguinea,"Akashiwo sanguinea 18S ribosomal RNA gene, partial sequence",126
ASV_3986,2,2.69627e-45,212,93.65,Not_Found,Not_Found,"Uncultured marine plankton clone BW-dinoclone15 small subunit ribosomal RNA gene, partial sequence",126
ASV_3986,13,5.93894e-41,197,91.27,Akashiwo,Not_Found,"Akashiwo sp. AP-LIS1 small subunit ribosomal RNA gene, partial sequence >gi|42517340|gb|AY456108.1| Akashiwo sp. AP-LIS2 small subunit ribosomal RNA gene, partial sequence",126
ASV_3987,1,1.00481e-50,232,96.83,Akashiwo,Akashiwo sanguinea,"Akashiwo sanguinea 18S ribosomal RNA gene, partial sequence",126
ASV_3987,2,1.00481e-50,232,96.83,Not_Found,Not_Found,"Uncultured marine plankton clone BW-dinoclone15 small subunit ribosomal RNA gene, partial sequence",126
ASV_3987,13,2.21324e-46,217,94.44,Akashiwo,Not_Found,"Akashiwo sp. AP-LIS1 small subunit ribosomal RNA gene, partial sequence >gi|42517340|gb|AY456108.1| Akashiwo sp. AP-LIS2 small subunit ribosomal RNA gene, partial sequence",126
ASV_3988,1,1.70153e-41,198,91.94,genus_unassigned,species_unassigned,"Parvodinium cf. umbonatum strain GeoM*795 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence",124
ASV_3989,1,9.66407e-38,184,91.45,genus_unassigned,species_unassigned,"Uncultured eukaryote clone SGYP748 18S ribosomal RNA gene, partial sequence",117
ASV_3990,1,2.46811e-52,238,96.9,genus_unassigned,species_unassigned,"Thysanopoda pectinata voucher E78 small subunit ribosomal RNA gene, partial sequence",129
ASV_3991,1,1.00481e-50,232,96.83,genus_unassigned,species_unassigned,"Uncultured eukaryote clone SGYW584 18S ribosomal RNA gene, partial sequence",126
ASV_3992,1,1.31132e-10,84,89.47,genus_unassigned,species_unassigned,"Uncultured eukaryote clone ST3560.036 18S ribosomal RNA gene, partial sequence",57
ASV_3993,1,1.23771e-49,229,96.06,Pseudo-nitzschia,Pseudo-nitzschia americana,"Pseudo-nitzschia americana strain UNC1412 18S ribosomal RNA gene, partial sequence",127
ASV_3993,2,1.50784e-48,224,95.28,Pseudo-nitzschia,Not_Found,"Pseudo-nitzschia australis isolate 10249 10AB 18S ribosomal RNA gene, partial sequence",127
ASV_3993,8,1.83692e-47,221,95.93,Not_Found,Not_Found,"Uncultured stramenopile clone AI5F14RJ1H09 18S ribosomal RNA gene, partial sequence",123
ASV_3994,1,4.82081e-42,200,92.0,Not_Found,species_unassigned,"Uncultured eukaryote clone ST8300.064 18S ribosomal RNA gene, partial sequence",125
ASV_3994,2,2.49724e-39,191,91.34,Amoebophrya,species_unassigned,"Amoebophrya sp. isolate WZ5-7 small subunit ribosomal RNA gene, partial sequence",127
ASV_3995,1,4.76457e-55,248,98.45,genus_unassigned,species_unassigned,"Uncultured eukaryote clone SGUH406 18S ribosomal RNA gene, partial sequence",129
ASV_3996,1,1.55052e-61,272,100.0,Glycinde,Glycinde armigera,"Glycinde armigera isolate FS17 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence",136
ASV_3996,3,1.04566e-44,210,91.24,Not_Found,Not_Found,"Goniada brunnea 18S small subunit ribosomal RNA gene, partial sequence",137
ASV_3996,29,2.02038e-28,150,97.5,Glycinde,Not_Found,"Glycinde multidens 18S ribosomal RNA gene, partial sequence",80
ASV_3997,1,5.43637e-48,222,100.0,genus_unassigned,species_unassigned,"Uncultured eukaryote clone Otu1065 small subunit ribosomal RNA gene, partial sequence",111
ASV_3998,1,3.74457e-56,252,100.0,Oodinium,Oodinium pouchetii,"Oodinium pouchetii isolate 58 18S ribosomal RNA gene, partial sequence",126
ASV_3998,3,4.56585e-36,178,88.89,Not_Found,Not_Found,"Uncultured eukaryote clone SGUH968 18S ribosomal RNA gene, partial sequence",126
ASV_3999,1,9.62005e-45,211,92.97,genus_unassigned,species_unassigned,"Uncultured eukaryote clone RT3n19 18S ribosomal RNA gene, complete sequence",128
ASV_4000,1,6.41148e-47,218,96.75,Not_Found,Not_Found,"Uncultured eukaryote isolate A1_E040 18S ribosomal RNA gene, partial sequence",123
ASV_4000,12,8.34698e-33,167,87.2,Dolichomastix,Dolichomastix tenuilepis,"Dolichomastix tenuilepis 18S rRNA gene (partial), ITS1, 5.8S rRNA gene, ITS2 and 28S rRNA gene (partial), strain M1680",125
ASV_4001,1,1.06063e-50,233,96.18,genus_unassigned,species_unassigned,"Bentheuphausia amblyops voucher E26 small subunit ribosomal RNA gene, partial sequence",131
ASV_4002,1,2.69627e-45,212,93.65,Scrippsiella,species_unassigned,"Scrippsiella cf. erinaceus strain GeoB 421 small subunit ribosomal RNA gene, partial sequence",126
ASV_4002,11,2.69627e-45,212,93.65,Not_Found,species_unassigned,"Dinophyta sp. NY013 gene for 18S ribosomal RNA, partial sequence",126
ASV_4003,1,3.78952e-37,182,90.7,genus_unassigned,species_unassigned,"Uncultured eukaryote clone SGYH967 18S ribosomal RNA gene, partial sequence",129
ASV_4005,1,1.59223e-54,247,99.21,Not_Found,Not_Found,"Uncultured eukaryote clone ST6000.052 18S ribosomal RNA gene, partial sequence",126
ASV_4005,14,1.81673e-47,221,95.93,Not_Found,uncultured marine eukaryote,"uncultured marine eukaryote partial 18S rRNA gene, isolate AB525_L07_MLV3_P_41_D",123
ASV_4006,1,2.91081e-51,234,96.85,genus_unassigned,species_unassigned,"Uncultured eukaryote clone SGYP1342 18S ribosomal RNA gene, partial sequence",127
ASV_4007,1,2.17929e-52,238,100.0,Not_Found,Not_Found,"Uncultured eukaryote clone SGUH711 18S ribosomal RNA gene, partial sequence",119
ASV_4007,22,2.32889e-39,190,93.39,Strombidium,Not_Found,"Strombidium sp. isolate 14JU small subunit ribosomal RNA gene, partial sequence",121
ASV_4007,23,2.32889e-39,190,93.39,Strombidium,Strombidium sp. JG-2011a,"Strombidium sp. JG-2011a clone 29 18S ribosomal RNA gene, partial sequence",121
ASV_4008,1,1.98459e-34,173,91.74,genus_unassigned,species_unassigned,"Uncultured eukaryote clone Otu1261 small subunit ribosomal RNA gene, partial sequence",109
ASV_4009,1,9.09993e-58,258,100.0,genus_unassigned,species_unassigned,"Cystobasidium sp. strain CGMCC2.3824 18S small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 26S large subunit ribosomal RNA gene, partial sequence",129
ASV_4010,1,6.41148e-47,219,94.49,genus_unassigned,species_unassigned,"Uncultured eukaryote clone ST3560.112 18S ribosomal RNA gene, partial sequence",127
ASV_4011,1,2.75619e-45,212,93.75,Hibberdia,Hibberdia magna,"Hibberdia magna 16S-like ribosomal RNA, complete",128
ASV_4011,2,1.17196e-43,207,92.97,Not_Found,Not_Found,"Kremastochrysopsis sp. JaR-2019a strain DR75b small subunit ribosomal RNA gene, partial sequence",128
ASV_4012,1,8.71623e-39,188,90.48,Amoebophrya,species_unassigned,"Amoebophrya sp. isolate JZBA3-1 small subunit ribosomal RNA gene, partial sequence",126
ASV_4012,2,1.06185e-37,185,89.6,Not_Found,species_unassigned,"Uncultured eukaryote clone ST8900.006 18S ribosomal RNA gene, partial sequence",125
ASV_4013,1,1.21157e-30,158,85.71,Not_Found,species_unassigned,"Uncultured eukaryote clone SGYP432 18S ribosomal RNA gene, partial sequence",126
ASV_4013,8,1.79814e-28,151,85.04,Amoebophrya,species_unassigned,"Amoebophrya sp. isolate Amoeb4 small subunit ribosomal RNA gene, partial sequence",127
ASV_4014,1,2.2398e-27,147,83.72,Not_Found,species_unassigned,"Uncultured eukaryote clone SGYP393 18S ribosomal RNA gene, partial sequence",129
ASV_4014,2,7.81769e-27,144,82.95,Amoebophrya,species_unassigned,"Amoebophrya sp. ex Prorocentrum micans small subunit ribosomal RNA gene, partial sequence",129
ASV_4015,1,2.26442e-27,146,84.0,genus_unassigned,species_unassigned,"Uncultured chlorophyte clone EB40.125 18S ribosomal RNA gene, partial sequence",125
